Region;Servicio de salud;Comuna;Establecimiento;CodigoEstablecimiento;Numerador;Denominador;PorcentajeCumplimiento
Maule;Servicio de Salud Del Maule;San Clemente;Centro Comunitario de Salud Familiar Aurora;116780;11;13;84.62
Maule;Servicio de Salud Del Maule;San Clemente;Centro Comunitario de Salud Familiar Chile Nuevo;116713;14;19;73.68
Maule;Servicio de Salud Del Maule;San Clemente;Centro Comunitario de Salud Familiar San Máximo;200232;17;40;42.5
Maule;Servicio de Salud Del Maule;San Clemente;Centro de Salud Familiar Dr. Juan Carlos Baeza;116313;88;166;53.01
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Buenos Aires;116458;0;3;0.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Chequén;116546;7;6;116.67
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Corralones;116449;4;1;400.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural El Colorado;116451;11;12;91.67
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural La Placeta;116444;0;1;0.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural La Suiza;116452;0;2;0.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Los Montes;116450;5;4;125.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Maitenes;116453;4;8;50.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Mariposas;116447;12;10;120.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Peumo Negro;116443;5;5;100.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Punta de Diamante;116445;2;4;50.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Santa Elena (San Clemente);116520;2;2;100.0
Maule;Servicio de Salud Del Maule;San Clemente;Posta de Salud Rural Vilches;116448;1;1;100.0
Maule;Servicio de Salud Del Maule;San Javier;Centro Comunitario de Salud Familiar San Pablo;116763;16;20;80.0
Maule;Servicio de Salud Del Maule;San Javier;Centro de Salud Familiar Dr. Carlos Díaz Gidi;116342;260;277;93.86
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural Alquihue;200038;1;1;100.0
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural Caliboro;116464;1;1;100.0
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural El Aromo;116518;7;9;77.78
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural El Sauce de San Javier;116465;4;4;100.0
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural Huerta;116462;1;1;100.0
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural Melozal;116463;6;7;85.71
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural Nirivilo;116459;3;4;75.0
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural Rastrojos;116460;1;1;100.0
Maule;Servicio de Salud Del Maule;San Javier;Posta de Salud Rural Villavicencio;116461;1;2;50.0
Maule;Servicio de Salud Del Maule;San Rafael;Centro de Salud Familiar San Rafael (San Rafael);116324;60;68;88.24
Maule;Servicio de Salud Del Maule;San Rafael;Posta de Salud Rural Pangue Arriba;116572;10;12;83.33
Maule;Servicio de Salud Del Maule;Talca;Centro Comunitario de Salud Familiar Brilla el Sol;116705;6;7;85.71
Maule;Servicio de Salud Del Maule;Talca;Centro Comunitario de Salud Familiar Carlos Trupp;200352;35;36;97.22
Maule;Servicio de Salud Del Maule;Talca;Centro Comunitario de Salud Familiar Nuevo Horizonte;116766;7;7;100.0
Maule;Servicio de Salud Del Maule;Talca;Centro de Salud Familiar Bicentenario;200987;121;149;81.21
Maule;Servicio de Salud Del Maule;Talca;Centro de Salud Familiar Carlos Trupp;116331;186;209;89.0
Maule;Servicio de Salud Del Maule;Talca;Centro de Salud Familiar Dr. Julio Contardo Urzúa;116307;108;125;86.4
Maule;Servicio de Salud Del Maule;Talca;Centro de Salud Familiar Faustino González;116343;68;68;100.0
Maule;Servicio de Salud Del Maule;Talca;Centro de Salud Familiar José Dionisio Astaburuaga;116305;141;179;78.77
Maule;Servicio de Salud Del Maule;Talca;Centro de Salud Familiar La Florida;116306;108;120;90.0
Maule;Servicio de Salud Del Maule;Talca;Centro de Salud Familiar Las Américas;116340;202;216;93.52
Maule;Servicio de Salud Del Maule;Talca;Centro de Salud Familiar Villa Magisterio;200072;75;127;59.06
Maule;Servicio de Salud Del Maule;Talca;Posta de Salud Rural Mercedes;116561;33;36;91.67
Maule;Servicio de Salud Del Maule;Teno;Centro de Salud Familiar Comalle;116336;13;13;100.0
Maule;Servicio de Salud Del Maule;Teno;Centro de Salud Familiar Morza;116335;36;36;100.0
Maule;Servicio de Salud Del Maule;Teno;Hospital de Teno;116101;62;69;89.86
Maule;Servicio de Salud Del Maule;Teno;Posta de Salud Rural El Manzano ( Teno);116403;2;2;100.0
Maule;Servicio de Salud Del Maule;Teno;Posta de Salud Rural Monterilla;116401;5;5;100.0
Maule;Servicio de Salud Del Maule;Teno;Posta de Salud Rural Raúl Folleraux;116554;1;1;100.0
Maule;Servicio de Salud Del Maule;Teno;Posta de Salud Rural Santa Blanca;116404;19;20;95.0
Maule;Servicio de Salud Del Maule;Vichuquén;Centro de Salud Familiar Vichuquén;116327;17;20;85.0
Maule;Servicio de Salud Del Maule;Vichuquén;Posta de Salud Rural Lipimávida;116429;1;1;100.0
Maule;Servicio de Salud Del Maule;Vichuquén;Posta de Salud Rural Llico de Vichuquén;116428;9;10;90.0
Maule;Servicio de Salud Del Maule;Villa Alegre;Centro Comunitario de Salud Familiar Loma de Las Tortillas;116764;6;6;100.0
Maule;Servicio de Salud Del Maule;Villa Alegre;Centro de Salud Familiar Jorge del Campo Amaro;116310;86;89;96.63
Maule;Servicio de Salud Del Maule;Villa Alegre;Posta de Salud Rural Esperanza;116519;1;1;100.0
Maule;Servicio de Salud Del Maule;Villa Alegre;Posta de Salud Rural Estación;116466;6;6;100.0
Maule;Servicio de Salud Del Maule;Villa Alegre;Posta de Salud Rural Lagunillas ( Villa Alegre );116468;2;3;66.67
Maule;Servicio de Salud Del Maule;Villa Alegre;Posta de Salud Rural Peñuelas;116469;2;2;100.0
Maule;Servicio de Salud Del Maule;Villa Alegre;Posta de Salud Rural Putagán;116467;3;4;75.0
Maule;Servicio de Salud Del Maule;Yerbas Buenas;Centro de Salud Familiar Ignacio Carrera Pinto;116318;97;118;82.2
Maule;Servicio de Salud Del Maule;Yerbas Buenas;Posta de Salud Rural Maitencillo (Yerbas Buenas);116471;6;6;100.0
Maule;Servicio de Salud Del Maule;Yerbas Buenas;Posta de Salud Rural Orilla de Maule;116470;8;18;44.44
Maule;Servicio de Salud Del Maule;Yerbas Buenas;Posta de Salud Rural Puipuyén;116547;5;6;83.33
Maule;Servicio de Salud Del Maule;Yerbas Buenas;Posta de Salud Rural Semillero;200619;2;4;50.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Cerrillos;Centro Comunitario de Salud Familiar Buzeta;200346;17;31;54.84
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Cerrillos;Centro de Salud Familiar Dr. Norman Voulliéme;111305;164;275;59.64
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Cerrillos;Centro de Salud Familiar Enfermera Sofía Pincheira;111307;110;159;69.18
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Estación Central;Centro Comunitario de Salud Familiar Villa Francia;111781;18;21;85.71
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Estación Central;Centro de Salud Familiar Las Mercedes;111310;281;495;56.77
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Estación Central;Centro de Salud Familiar Padre Vicente Irarrázabal;111302;160;227;70.48
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Estación Central;Centro de Salud Familiar San José de Chuchunco;111306;149;187;79.68
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;CESFAM El Abrazo Dr. Salvador Allende Gossens;201674;118;142;83.1
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro Comunitario de Salud Familiar Bueras;111784;16;18;88.89
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro Comunitario de Salud Familiar Europa;111780;0;2;0.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro Comunitario de Salud Familiar Futramapu;111704;4;8;50.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro Comunitario de Salud Familiar LUMEN;201129;39;45;86.67
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro Comunitario de Salud Familiar Lo Errázuriz;111783;17;22;77.27
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro Comunitario de Salud Familiar Los Bosquinos;200643;26;27;96.3
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro Comunitario de Salud Familiar Rinconada de Maipú;111400;8;11;72.73
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro de Salud Familiar Clotario Blest;111379;108;140;77.14
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro de Salud Familiar Dr. Carlos Godoy;111380;136;279;48.75
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro de Salud Familiar Dr. Iván Insunza;111378;110;153;71.9
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro de Salud Familiar Dr. José Eduardo Ahués Salame;111308;182;211;86.26
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro de Salud Familiar Dr. Luis Ferrada;111383;98;139;70.5
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro de Salud Familiar Dra. Ana María Juricic;111309;212;245;86.53
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro de Salud Familiar Maipú;111304;155;174;89.08
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Centro de Salud Familiar Presidenta Michelle Bachelet;111382;222;261;85.06
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Centro de Salud Familiar Arauco;111372;128;155;82.58
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Centro de Salud Familiar Ignacio Domeyko;111381;371;574;64.63
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Centro de Salud Familiar Matta Sur;111376;250;374;66.84
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo;111300;275;449;61.25
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Centro de Salud Familiar Nº 5;111301;162;231;70.13
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Centro de Salud Familiar Padre Orellana;111370;238;340;70.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Colina;CESFAM La Reina de Colina;201462;169;264;64.02
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Colina;Centro Comunitario de Salud Familiar Esmeralda;109716;20;22;90.91
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Colina;Centro de Salud Familiar Colina;109310;241;347;69.45
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Colina;Centro de Salud Familiar Esmeralda;109316;226;261;86.59
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Conchalí;Centro Comunitario de Salud Familiar Alberto Bachelet;200347;24;37;64.86
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Conchalí;Centro Comunitario de Salud Familiar Dr. José Symón Ojeda;109709;44;69;63.77
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Conchalí;Centro Comunitario de Salud Familiar Dr. Lucas Sierra;200609;31;36;86.11
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Conchalí;Centro de Salud Familiar Alberto Bachelet Martínez;109308;114;125;91.2
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Conchalí;Centro de Salud Familiar José Symon Ojeda;109309;93;113;82.3
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Conchalí;Centro de Salud Familiar Juanita Aguirre;109314;98;152;64.47
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Conchalí;Centro de Salud Familiar Lucas Sierra;109302;118;163;72.39
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Huechuraba;Centro Comunitario de Salud Familiar Los Libertadores;109718;35;40;87.5
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Huechuraba;Centro de Salud Familiar Dr. Salvador Allende Gossens;109323;81;111;72.97
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Huechuraba;Centro de Salud Familiar Dr. Victor Castro Wiren;200961;33;46;71.74
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Huechuraba;Centro de Salud Familiar El Barrero;109317;70;78;89.74
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Huechuraba;Centro de Salud Familiar La Pincoya;109305;114;136;83.82
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Centro Comunitario de Salud Familiar Las Enredaderas;200554;40;39;102.56
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Centro de Salud Familiar Agustín Cruz Melo;109300;485;544;89.15
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Centro de Salud Familiar Juan Antonio Ríos;109321;175;197;88.83
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Lampa;Centro Comunitario de Salud Familiar Batuco;109712;56;73;76.71
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Lampa;Centro Comunitario de Salud Familiar Sol de Septiembre;109711;59;87;67.82
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Lampa;Centro de Salud Familiar Batuco;109312;90;119;75.63
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Lampa;Centro de Salud Familiar José Bauza Frau;109311;275;341;80.65
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Lampa;Centro de Salud Familiar Juan Pablo II de Lampa;201212;53;68;77.94
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Quilicura;Centro Comunitario de Salud Familiar Beato Padre Hurtado;200304;25;28;89.29
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Quilicura;Centro Comunitario de Salud Familiar La Foresta;109713;21;31;67.74
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Quilicura;Centro Comunitario de Salud Familiar Pucara de Lasana;109715;11;18;61.11
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Quilicura;Centro de Salud Familiar Irene Frei de Cid;109313;259;319;81.19
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Quilicura;Centro de Salud Familiar Manuel Bustos Huerta;109315;107;180;59.44
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Quilicura;Centro de Salud Familiar Marta Ugarte Román;201091;118;182;64.84
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Quilicura;Centro de Salud Familiar Presidente Salvador Allende Gossens;109324;212;279;75.99
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Recoleta;Centro de Salud Familiar Cristo Vive (ONG);109390;148;174;85.06
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Recoleta;Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie);109307;81;118;68.64
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Recoleta;Centro de Salud Familiar Quinta Bella;109303;99;175;56.57
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Recoleta;Centro de Salud Familiar Recoleta;109301;220;269;81.78
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Recoleta;Centro de Salud Familiar Valdivieso;109304;52;70;74.29
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Tiltil;Centro de Salud Familiar Huertos Familiares;109320;47;54;87.04
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Tiltil;Hospital de Til Til;109104;52;55;94.55
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Tiltil;Posta de Salud Rural La Capilla de Caleu;109410;2;2;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Tiltil;Posta de Salud Rural Polpaico;109414;12;15;80.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Tiltil;Posta de Salud Rural Rungue;109413;1;1;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Alhué;Centro Comunitario de Salud Familiar Hacienda Alhué;110503;21;21;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Alhué;Centro de Salud Familiar Villa Alhué;110393;27;30;90.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Alhué;Posta de Salud Rural El Asiento;110510;2;1;200.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Alhué;Posta de Salud Rural Pichi;110505;2;2;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33);110735;15;16;93.75
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Centro de Salud Familiar Cerro Navia;110335;123;181;67.96
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Centro de Salud Familiar Dr. Adalberto Steeger;110330;182;379;48.02
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Centro de Salud Familiar Dr. Arturo Albertz;110355;152;194;78.35
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Centro de Salud Familiar Lo Amor;110331;128;170;75.29
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Curacaví;Centro Comunitario de Salud Familiar María Salas;110477;19;21;90.48
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Curacaví;Centro Comunitario de Salud Familiar Valmi  Aguirre;110760;24;26;92.31
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Curacaví;Hospital de Curacaví;110160;93;106;87.74
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;El Monte;Centro Comunitario de Salud Familiar Lo Chacón;200454;32;40;80.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;El Monte;Centro de Salud Familiar El Monte;110370;133;146;91.1
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Isla de Maipo;Centro Comunitario de Salud Familiar La Islita;110775;24;28;85.71
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Isla de Maipo;Centro Comunitario de Salud Familiar San Vicente de Naltagua;200385;4;7;57.14
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Isla de Maipo;Centro de Salud Familiar Isla de Maipo;110375;62;62;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Isla de Maipo;Centro de Salud Familiar La Islita;110425;67;98;68.37
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Isla de Maipo;Posta de Salud Rural Gacitúa;110431;7;6;116.67
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Isla de Maipo;Posta de Salud Rural Las Mercedes ( Isla de Maipo );110432;5;2;250.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Isla de Maipo;Posta de Salud Rural San Antonio de Naltagua;110430;17;13;130.77
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Lo Prado;Centro de Salud Familiar Dr. Carlos Avendaño;110345;104;133;78.2
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Lo Prado;Centro de Salud Familiar Dr. Raúl Yazigi;110340;165;160;103.12
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Lo Prado;Centro de Salud Familiar Pablo Neruda;110316;104;137;75.91
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Lo Prado;Centro de Salud Familiar Santa Anita;110315;182;203;89.66
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Maria Pinto;Centro de Salud Familiar Adriana Madrid De Costabal;110385;39;50;78.0
